ts,uid,sa,sp,da,dp,pr,stos,td,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,pkt,byt,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,te,teDelta,teT,teS
1545443221.45829,CT6jXe1EuAhRs9Wpkd,192.168.1.195,123,147.231.100.5,123,udp,-,0.022486,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:47:01.458290176,66.9998550415039,1,6421
1545443349.458019,CjJUrn4K8m67XNs8O5,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:49:09.458019072,127.99972891807556,1,6549
1545443413.457906,CBXbGg2yVdm4hJl7vi,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:50:13.457905920,63.999886989593506,1,6613
1545443480.457841,CFMTBBedSeQ1SIjbb,192.168.1.195,123,147.231.100.5,123,udp,-,0.176910,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:51:20.457840896,66.9999349117279,1,6680
1545443613.457832,CEvUO23JWPwtzWmgi3,192.168.1.195,123,147.231.100.5,123,udp,-,0.001481,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:53:33.457832192,132.99999117851257,1,6813
1545443677.457744,CRENik3jhYG8bdkb4d,192.168.1.195,123,147.231.100.5,123,udp,-,0.023244,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:54:37.457743872,63.99991178512573,1,6877
1545443804.457228,CzEl1mrOUMAmLhXgh,192.168.1.195,123,77.78.107.252,123,udp,-,0.089673,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:56:44.457228032,126.99948406219482,1,7004
1545443870.457259,CRWlvG1yZkVIuUzqke,192.168.1.195,123,147.231.100.5,123,udp,-,0.029967,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:57:50.457259008,66.00003099441528,1,7070
1545443936.457053,CYiULz1ZFkn0gOjit8,192.168.1.195,123,147.231.100.5,123,udp,-,0.069968,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 01:58:56.457052928,65.99979400634766,1,7136
1545444001.457187,CV9cQW3yXPQgt82tGh,192.168.1.195,123,147.231.100.5,123,udp,-,0.103453,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:00:01.457186816,65.00013399124146,2,7201
1545444068.456954,CYLd3p2S8vhtFWSWf4,192.168.1.195,123,147.231.100.5,123,udp,-,0.081450,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:01:08.456954112,66.99976706504822,2,7268
1545444199.456915,CZTB5y3IltR3QHY1Nj,192.168.1.195,123,147.231.100.5,123,udp,-,0.167658,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:03:19.456914944,130.99996089935303,2,7399
1545444238.457629,CNoTj11jj0dh37mLul,192.168.1.195,123,195.113.144.201,123,udp,-,0.109445,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:03:58.457628928,39.00071406364441,2,7438
1545444264.457034,CmwEuV3PHyPVfUP7M4,192.168.1.195,123,147.231.100.5,123,udp,-,0.141678,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:04:24.457033984,25.99940514564514,2,7464
1545444331.45729,CnPvbn2oFwSS8ZFuka,192.168.1.195,123,147.231.100.5,123,udp,-,0.047974,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:05:31.457289984,67.00025582313538,2,7531
1545444396.457694,ChYRt6CaydLDc6f2,192.168.1.195,123,147.231.100.5,123,udp,-,0.008042,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:06:36.457693952,65.00040411949158,2,7596
1545444529.456524,Cxmch7XBJUo7TOmG7,192.168.1.195,123,147.231.100.5,123,udp,-,0.001489,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:08:49.456523776,132.99882984161377,2,7729
1545444595.456365,CuQj3tZEl5EsBvXQ9,192.168.1.195,123,147.231.100.5,123,udp,-,0.001732,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:09:55.456365056,65.99984121322632,2,7795
1545444659.456576,C3DO9ayMApRNNQU11,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:10:59.456576000,64.0002110004425,2,7859
1545444724.456486,CQhQwr3WxnHdZVaQYj,192.168.1.195,123,147.231.100.5,123,udp,-,0.020488,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:12:04.456485888,64.9999098777771,2,7924
1545444788.456478,CWWtyV1Q7TQrLcKYoi,192.168.1.195,123,147.231.100.5,123,udp,-,0.019228,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:13:08.456478208,63.99999213218689,2,7988
1545444853.456392,CGhZqG2LH6cFHCefSk,192.168.1.195,123,147.231.100.5,123,udp,-,0.029485,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:14:13.456391936,64.99991393089294,2,8053
1545444917.456132,CszpLC1KmiOdffnZH5,192.168.1.195,123,147.231.100.5,123,udp,-,0.182633,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:15:17.456131840,63.9997398853302,2,8117
1545444984.456228,C1fL1L3Hqf6eWJCGq,192.168.1.195,123,147.231.100.5,123,udp,-,0.033726,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:16:24.456228096,67.00009608268738,2,8184
1545445049.456278,CSKVfO3LqOtRGvgJwg,192.168.1.195,123,147.231.100.5,123,udp,-,0.003496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:17:29.456278016,65.00005006790161,2,8249
1545445114.456324,CmiBGgFsViqnoWor4,192.168.1.195,123,147.231.100.5,123,udp,-,0.001741,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:18:34.456324096,65.00004601478577,2,8314
1545445179.456591,C2BEomaZbxEeJbzuk,192.168.1.195,123,147.231.100.5,123,udp,-,0.009496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:19:39.456590848,65.00026679039001,2,8379
1545445245.45679,Cor7Q3ChVTkkLP98i,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:20:45.456790016,66.00019907951355,2,8445
1545445311.456489,CQcfCRqZlbTh4x4Bj,192.168.1.195,123,147.231.100.5,123,udp,-,0.126166,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:21:51.456488960,65.99969911575317,2,8511
1545445375.456548,CqMhFg1mOSnv2THt38,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:22:55.456548096,64.00005888938904,2,8575
1545445440.45654,C9lNzx43r6utqWewvd,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:24:00.456540160,64.99999213218689,2,8640
1545445507.4569,CNybz84DOXOH1T0nU2,192.168.1.195,123,147.231.100.5,123,udp,-,0.007480,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:25:07.456899840,67.00035977363586,2,8707
1545445572.456616,CF2aqQ1aODHHAL58El,192.168.1.195,123,147.231.100.5,123,udp,-,0.002494,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:26:12.456615936,64.99971604347229,2,8772
1545445639.456948,CBLgY8iDZyv8O9zq4,192.168.1.195,123,147.231.100.5,123,udp,-,0.042975,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:27:19.456947968,67.00033211708069,2,8839
1545445703.456759,COSsP82ygrWCmZmw2l,192.168.1.195,123,147.231.100.5,123,udp,-,0.068216,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:28:23.456759040,63.99981093406677,2,8903
1545445767.457031,CkCXDx3MU7VnNoeLB2,192.168.1.195,123,147.231.100.5,123,udp,-,0.014231,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:29:27.457030912,64.00027203559875,2,8967
1545445813.390361,CpTaSlaNOPr6IkmWa,192.168.1.195,68,192.168.1.1,67,udp,dhcp,0.226610,345,300,SF,-,-,0,Dd,1,373,1,328,-,Benign,-,2018-12-22 02:30:13.390361088,45.933330059051514,2,9013
1545445831.456805,CycXDx11HLPfp0vobf,192.168.1.195,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:30:31.456804864,18.066443920135498,2,9031
1545445895.457088,CKkNMH3iz4isDLe6T4,192.168.1.195,123,147.231.100.5,123,udp,-,0.005489,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:31:35.457088000,64.0002830028534,2,9095
1545445961.456973,CAm0nX1n964fCr5c7k,192.168.1.195,123,147.231.100.5,123,udp,-,0.085464,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:32:41.456973056,65.99988508224487,2,9161
1545446025.456998,CEhtjA4POhqddvWqeh,192.168.1.195,123,147.231.100.5,123,udp,-,0.016488,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:33:45.456998144,64.0000250339508,2,9225
1545446092.456808,CtwCYm3WtA1VwdM3cc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:34:52.456808192,66.99980998039246,2,9292
1545446158.457188,CTaSac4dJsXOBCu27f,192.168.1.195,123,147.231.100.5,123,udp,-,0.196385,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:35:58.457187840,66.00037980079651,2,9358
1545446222.457203,CemeLifVM4JHAf2D1,192.168.1.195,123,147.231.100.5,123,udp,-,0.042727,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:37:02.457202944,64.00001502037048,2,9422
1545446288.456845,CYANJf4YJdKWYWcywl,192.168.1.195,123,147.231.100.5,123,udp,-,0.180384,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:38:08.456845056,65.99964213371277,2,9488
1545446353.457033,CteqOG20lYUzkvvYz8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001744,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:39:13.457032960,65.00018787384033,2,9553
1545446417.4568,C4Kk4f2sDbxBeWFNb6,192.168.1.195,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:40:17.456800000,63.99976706504822,2,9617
1545446481.457075,CDlIt013r54t8Wg3Y8,192.168.1.195,123,147.231.100.5,123,udp,-,0.037485,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:41:21.457075200,64.00027513504028,2,9681
1545446548.456868,CFakeE3HJ7OxD5PBdc,192.168.1.195,123,147.231.100.5,123,udp,-,0.020500,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:42:28.456867840,66.99979281425476,2,9748
1545446615.456919,C1Fs4s31HK6z40LEtd,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:43:35.456919040,67.00005102157593,2,9815
1545446682.456969,C5oV9V2RWLnrrQTW15,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:44:42.456968960,67.00005006790161,2,9882
1545446749.456772,Cm1X8L34F5RuhiQdOl,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:45:49.456772096,66.99980306625366,2,9949
1545446879.456672,CLvSAJ1hbfeNOri1I,192.168.1.195,123,147.231.100.5,123,udp,-,0.021472,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:47:59.456672000,129.99989986419678,2,10079
1545446944.457099,CdzFZp1qCh3WG0X0aj,192.168.1.195,123,147.231.100.5,123,udp,-,0.001495,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:49:04.457099008,65.00042700767517,2,10144
1545447008.456865,CnsnQJ2xNCMevQXPsb,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:50:08.456865024,63.9997661113739,2,10208
1545447075.456963,Co3HmLSo3hqHL4lh2,192.168.1.195,123,147.231.100.5,123,udp,-,0.032231,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:51:15.456963072,67.00009799003601,2,10275
1545447140.456711,Cj3dfdcAiYbJw0h4,192.168.1.195,123,147.231.100.5,123,udp,-,0.067944,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:52:20.456711168,64.99974799156189,2,10340
1545447204.456994,CNzk8V3Xhnwd62LUBf,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:53:24.456994048,64.0002830028534,2,10404
1545447270.457148,CKRKjmClqsLohQmGb,192.168.1.195,123,147.231.100.5,123,udp,-,0.087950,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:54:30.457148160,66.0001540184021,2,10470
1545447337.456979,Cftis31hVhVG4STMs4,192.168.1.195,123,147.231.100.5,123,udp,-,0.090447,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:55:37.456978944,66.99983096122742,2,10537
1545447403.457129,Cyyuou38hYw349cfxi,192.168.1.195,123,147.231.100.5,123,udp,-,0.073709,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:56:43.457128960,66.00014996528625,2,10603
1545447419.528989,Ccj4Ev1EhJAinQ7NK5,192.168.1.195,123,81.2.248.189,123,udp,-,9.927838,288,192,SF,-,-,0,Dd,6,456,4,304,-,Benign,-,2018-12-22 02:56:59.528989184,16.07186007499695,2,10619
1545447469.457024,CGleVJwoOc7QvsALj,192.168.1.195,123,147.231.100.5,123,udp,-,0.115185,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:57:49.457024000,49.92803502082825,2,10669
1545447533.456803,CqbJUDJX746iyDq3,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:58:53.456803072,63.99977898597717,2,10733
1545447597.457103,CyntJu1qsVcvsdNfl8,192.168.1.195,123,147.231.100.5,123,udp,-,0.077684,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 02:59:57.457103104,64.00029993057251,2,10797
1545447661.45711,CZDK3P1DLqYGIfP2Ke,192.168.1.195,123,147.231.100.5,123,udp,-,0.038727,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:01:01.457110016,64.0000069141388,3,10861
1545447727.457249,Cen05M1zHIIK6v37jj,192.168.1.195,123,147.231.100.5,123,udp,-,0.017734,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:02:07.457249024,66.00013899803162,3,10927
1545447794.456833,CNduJ13OJa1hhXEQj1,192.168.1.195,123,147.231.100.5,123,udp,-,0.059194,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:03:14.456832768,66.99958395957947,3,10994
1545447859.457265,C2hsVq4lVrRHTt2cKg,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:04:19.457264896,65.00043201446533,3,11059
1545447923.457039,C7DqC94PwMUD9AfADk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:05:23.457039104,63.99977421760559,3,11123
1545447987.457315,CeT8mG12givO5Wzu9h,192.168.1.195,123,147.231.100.5,123,udp,-,0.092442,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:06:27.457315072,64.00027585029602,3,11187
1545448052.457008,CmlZF7gmGBmk6W7Ql,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:07:32.457007872,64.99969291687012,3,11252
1545448118.456887,CEDUP82VSfNcUIJ4B,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:08:38.456887040,65.9998791217804,3,11318
1545448182.457163,C8QPqBKWyJkz7SV0h,192.168.1.195,123,147.231.100.5,123,udp,-,0.231608,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:09:42.457163008,64.0002760887146,3,11382
1545448249.456963,CNEaqb4g8P4mmUwKoe,192.168.1.195,123,147.231.100.5,123,udp,-,0.087199,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:10:49.456963072,66.99979996681213,3,11449
1545448315.457092,Cu4WN21qVEqmWmGNJe,192.168.1.195,123,147.231.100.5,123,udp,-,0.041477,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:11:55.457092096,66.0001289844513,3,11515
1545448381.457222,CIEXsY3K61A2b7ltH6,192.168.1.195,123,147.231.100.5,123,udp,-,0.001494,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:13:01.457221888,66.00012993812561,3,11581
1545448445.456997,CEKWFk3xJ7crIygdV3,192.168.1.195,123,195.113.144.201,123,udp,-,0.003740,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:14:05.456996864,63.99977493286133,3,11645
1545448447.457097,CDhIYkHWlGhUw6fFk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:14:07.457096960,2.0001001358032227,3,11647
1545448513.457986,Ch6j4s4ACTZ36CItTd,192.168.1.195,123,147.231.100.5,123,udp,-,0.020978,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:15:13.457986048,66.00088906288147,3,11713
1545448580.458777,C1wdOa2hAwTU5xtJRi,192.168.1.195,123,147.231.100.5,123,udp,-,0.002255,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:16:20.458776832,67.00079083442688,3,11780
1545448646.456904,Cn8d9w4aLzyuNSdV1h,192.168.1.195,123,147.231.100.5,123,udp,-,0.002497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:17:26.456903936,65.99812698364258,3,11846
1545448711.457334,CgypLM3Z8q0teOmDh9,192.168.1.195,123,147.231.100.5,123,udp,-,0.012493,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:18:31.457334016,65.0004301071167,3,11911
1545448777.457209,CnPd0uwqVIldKC0R4,192.168.1.195,123,147.231.100.5,123,udp,-,0.004742,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:19:37.457209088,65.99987506866455,3,11977
1545448844.460257,CKwxQZ2eanIlXh7wi4,192.168.1.195,123,147.231.100.5,123,udp,-,0.002244,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:20:44.460257024,67.00304794311523,3,12044
1545448910.463372,C7eWEv207S8YK9xag1,192.168.1.195,123,147.231.100.5,123,udp,-,0.002491,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:21:50.463372032,66.00311493873596,3,12110
1545448975.465039,CI8ten4PsLG7gOqOhl,192.168.1.195,123,147.231.100.5,123,udp,-,0.002747,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:22:55.465039104,65.00166702270508,3,12175
1545449040.457736,CJ84M6485cxMO1AaZ7,192.168.1.195,123,147.231.100.5,123,udp,-,0.005740,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:24:00.457735936,64.99269700050354,3,12240
1545449107.456907,CitT783p7eIwWqHQV8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001494,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:25:07.456907008,66.99917101860046,3,12307
1545449173.456665,C4HRoZ18dNFMPbXLU,192.168.1.195,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:26:13.456665088,65.99975800514221,3,12373
1545449238.457007,Cnv61h1yF99Yl9o7m,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:27:18.457006848,65.00034189224243,3,12438
1545449370.464103,CQIvurPf6sbQNfDW2,192.168.1.195,123,147.231.100.5,123,udp,-,0.020724,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:29:30.464102912,132.0070960521698,3,12570
1545449437.464557,Cq83ZB1ycDwW7i2Xhe,192.168.1.195,123,147.231.100.5,123,udp,-,0.055233,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:30:37.464557056,67.00045394897461,3,12637
1545449501.456511,CjdGcmJ9oKy8z27Hc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001747,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:31:41.456510976,63.99195408821106,3,12701
1545449566.45665,CP9kR2SIavudxKAxk,192.168.1.195,123,147.231.100.5,123,udp,-,0.060459,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:32:46.456649984,65.00013899803162,3,12766
1545449631.456281,Cdcalb3auhGnZ8RHik,192.168.1.195,123,147.231.100.5,123,udp,-,0.001498,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:33:51.456280832,64.99963092803955,3,12831
1545449698.456533,Coq7sh2lUGht2jlL63,192.168.1.195,123,147.231.100.5,123,udp,-,0.001750,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:34:58.456532992,67.00025200843811,3,12898
1545449762.460271,CDd3lOsAVWz2Y3W9c,192.168.1.195,123,147.231.100.5,123,udp,-,0.023482,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:36:02.460270848,64.00373792648315,3,12962
1545449829.464274,CsQuW64KtOJbYeCj0b,192.168.1.195,123,147.231.100.5,123,udp,-,0.003492,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:37:09.464273920,67.00400304794312,3,13029
1545449895.461351,Cew88wtmzFYxo2TMf,192.168.1.195,123,147.231.100.5,123,udp,-,0.002742,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:38:15.461350912,65.99707698822021,3,13095
1545449959.457323,CilnV02bhA5qHyD9Q7,192.168.1.195,123,147.231.100.5,123,udp,-,0.002251,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:39:19.457323008,63.99597215652466,3,13159
1545450025.4574,Cjz9fj2tDnjW1b0uHg,192.168.1.195,123,147.231.100.5,123,udp,-,0.002500,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:40:25.457400064,66.00007700920105,3,13225
1545450091.462479,CxltLy31OXwqlDgiJa,192.168.1.195,123,147.231.100.5,123,udp,-,0.002255,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:41:31.462479104,66.0050790309906,3,13291
1545450158.457997,C0Uufw2WyEkldaDx9d,192.168.1.195,123,147.231.100.5,123,udp,-,0.002252,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:42:38.457997056,66.99551796913147,3,13358
1545450222.456477,Cn4vny1tuDzfobTc1,192.168.1.195,123,147.231.100.5,123,udp,-,0.002007,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:43:42.456476928,63.99847984313965,3,13422
1545450289.456002,CRxsEt24ugRfqtRLv,192.168.1.195,123,147.231.100.5,123,udp,-,0.048461,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:44:49.456002048,66.99952507019043,3,13489
1545450354.456174,CKhqxw3drs8AFcvGuk,192.168.1.195,123,147.231.100.5,123,udp,-,0.195621,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:45:54.456173824,65.00017189979553,3,13554
1545450420.456253,CwBetx4Y1thKzryTxl,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:47:00.456252928,66.00007915496826,3,13620
1545450487.456032,CjYpqs41nZFNKfusQk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:48:07.456032000,66.99977898597717,3,13687
1545450616.455949,CpDcqf2YlnI6ypxvrh,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:50:16.455949056,128.99991703033447,3,13816
1545450680.456192,CRC6V82aWzDQYlt6xa,192.168.1.195,123,147.231.100.5,123,udp,-,0.015990,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:51:20.456192000,64.0002429485321,3,13880
1545450746.4558,CKNYfu2ZafsnB7JJR8,192.168.1.195,123,147.231.100.5,123,udp,-,0.011739,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:52:26.455800064,65.99960803985596,3,13946
1545450812.455928,CjbNjx1QLp1uroVnse,192.168.1.195,123,147.231.100.5,123,udp,-,0.139647,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:53:32.455928064,66.00012803077698,3,14012
1545450879.456191,CtVBON3zAeszuMTjy1,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:54:39.456190976,67.00026297569275,3,14079
1545450883.456177,CJDFUq3vZgvwlYo5D3,192.168.1.195,123,82.113.53.40,123,udp,-,10.009021,288,288,SF,-,-,0,Dd,6,456,6,456,-,Benign,-,2018-12-22 03:54:43.456176896,3.999985933303833,3,14083
1545450945.455797,C24eMx3RZACOH4Rv8,192.168.1.195,123,147.231.100.5,123,udp,-,0.001745,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-22 03:55:45.455796992,61.99961996078491,3,14145
